Node,Type,Tax_ID,Community,Embedding_Mean,Embedding_Std,Embedding_Min,Embedding_Max,Embedding_L2_Norm,Community_Size,Betweenness_Centrality,Eigenvector_Centrality,PageRank,Degree_Centrality,Closeness_Centrality,Avg_Similarity_To_Others,Max_Similarity_To_Others
Sopron Megyei Jogú Város Önkormányzata|Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,Issuer,15728049208|14605749244,6,-0.006252609,0.22430706,-0.5901749,0.61623746,2.5387304,25,0.0,0.016241661012806174,0.0011401317914234669,0.002544529262086514,0.22016806722689075,0.40625578,0.0
Kétegyháza Nagyközség Önkormányzata,Issuer,15725118204,7,-0.028978039,0.24540372,-0.64438385,0.5883061,2.7957158,48,0.0,0.005372744441207349,0.0013060558709431728,0.002544529262086514,0.2206625491297024,0.40920016,-5.9604645e-08
Magyar Természetjáró Szövetség|VERGA Veszprémi Erdőgazdaság Zrt.|SEFAG Erdészeti és Faipari Zártkörűen Működő Részvénytársaság,Issuer,19001511242|10825251251|11227003214,3,-0.001103268,0.20136979,-0.48538882,0.45211247,2.2782733,39,0.0,0.050872974103341524,0.0011789704408357656,0.002544529262086514,0.2267743796884016,0.4495927,-1.1920929e-07
Futball Club Hatvan,Issuer,19136840110,3,6.0864724e-05,0.20670262,-0.4725376,0.52023727,2.3385735,39,0.0,0.050872974103341524,0.0011789704408357656,0.002544529262086514,0.2267743796884016,0.45196402,0.0
NFSI Nemzeti Fejlesztési és Stratégiai Intézet Nonprofit Kft.|Állami Egészségügyi Ellátó Központ,Issuer,25118764241|15324683243,10,0.003926208,0.2589092,-0.5498089,0.79563624,2.92956,37,0.0,0.0030253825859485593,0.001276759530568018,0.002544529262086514,0.2167677881963596,0.3970271,1.1920929e-07
Pusztaszabolcs Város Önkormányzat,Issuer,15727196207,0,0.017114544,0.19996706,-0.51177025,0.5072547,2.2706401,34,0.0,0.04303675452422904,0.001141825007932422,0.002544529262086514,0.23774954627949182,0.43059278,-2.3841858e-07
Karcag Városi Önkormányzat|Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,Issuer,15732688216|14605749244,3,-0.014514109,0.2080617,-0.4559296,0.45758468,2.3596702,39,0.0,0.050872974103341524,0.0011789704408357656,0.002544529262086514,0.2267743796884016,0.4432747,-3.5762787e-07
Mezőpeterd Községi Önkormányzat,Issuer,15375249209,7,-0.02236132,0.22978655,-0.6381537,0.534612,2.6120183,48,0.0,0.005372744441207349,0.0013060558709431728,0.002544529262086514,0.2206625491297024,0.41049185,1.1920929e-07
Szomolya Község Önkormányzata,Issuer,15725864205,9,-0.021901073,0.29201818,-0.9093007,0.80364466,3.3130872,50,0.0,0.0003201592055920191,0.0013109774803642359,0.002544529262086514,0.18741058655221746,0.36769384,-5.9604645e-08
Békéscsabai Szakképzési Centrum,Issuer,15831835204,7,-0.025701644,0.23399276,-0.58808476,0.49192768,2.6632476,48,0.0,0.005372744441207349,0.0013060558709431728,0.002544529262086514,0.2206625491297024,0.4085478,-5.9604645e-08
Sajólád Község Önkormányzata,Issuer,15726078205,9,-0.022620538,0.28191587,-0.8618209,0.7382526,3.1997652,50,0.0,0.0003201592055920191,0.0013109774803642359,0.002544529262086514,0.18741058655221746,0.36489016,0.0
Fejér Megyei Önkormányzat,Issuer,15726982107,11,0.00307887,0.2938646,-0.78446615,0.66322696,3.324881,25,0.0,0.0018098859802956676,0.0013210811919950965,0.002544529262086514,0.17489986648865152,0.3934396,-2.3841858e-07
Békéscsabai Városgazdálkodási Kft.,Issuer,26200097204,5,-0.026871268,0.18488526,-0.5454908,0.36715466,2.1137152,36,0.0,0.033152482328318966,0.0011653312086282869,0.002544529262086514,0.24304267161410018,0.42201287,0.0
UD PRAKTIKA Szállítási és Szolgáltató Nonprofit Korlátolt Felelősségű Társaság,Issuer,EKRSZ_96124457,7,-0.029222913,0.24178885,-0.57918507,0.64018697,2.7554357,48,0.0,0.005372744441207349,0.0013060558709431728,0.002544529262086514,0.2206625491297024,0.40754476,2.3841858e-07
Zuglói Városgazdálkodási Közszolgáltató Zártkörűen Működő Részvénytársaság,Issuer,12099461242,10,0.02514731,0.3273532,-0.66849023,0.76008946,3.7144907,37,0.0,0.00032985650856923334,0.001343453284181169,0.002544529262086514,0.1673052362707535,0.38401487,1.1920929e-07
NFSI Nemzeti Fejlesztési és Stratégiai Intézet Nonprofit Kft.|OMSZI Intézményfenntartó Közhasznú Nonprofit Kft.,Issuer,25118764241|21941005242,10,0.027786978,0.33344212,-0.6818939,0.74296576,3.7855432,37,0.0,0.00032985650856923334,0.001343453284181169,0.002544529262086514,0.1673052362707535,0.38400757,0.0
Kondoros Város Önkormányzata|Kardos Község Önkormányzata|Békésszentandrás Nagyközség Önkormányzata,Issuer,15725534204|15347055204|15725541204,3,-0.0100205075,0.20881252,-0.45204666,0.5318869,2.3651626,39,0.0,0.050872974103341524,0.0011789704408357656,0.002544529262086514,0.2267743796884016,0.45075208,-5.9604645e-08
Balassagyarmat Város Önkormányzata|Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,Issuer,15735272212|14605749244,4,0.0010414151,0.24052534,-0.5688181,0.66266,2.721259,32,0.0,0.02038099970963652,0.0011835582803433908,0.002544529262086514,0.2160527762506872,0.42179134,-2.9802322e-07
Karancslapujtő Község Önkormányzata,Issuer,15735382212,4,0.0013510939,0.22964619,-0.52229714,0.69386595,2.5981948,32,0.0,0.02038099970963652,0.0011835582803433908,0.002544529262086514,0.2160527762506872,0.423509,1.1920929e-07
Nyírbogát Nagyközség Önkormányzata,Issuer,15732107215,3,-0.0051073655,0.20014212,-0.4883121,0.47755998,2.2650867,39,0.0,0.050872974103341524,0.0011789704408357656,0.002544529262086514,0.2267743796884016,0.44032085,1.1920929e-07
Buzsák Község Önkormányzata,Issuer,15731474214,3,0.001766332,0.20535292,-0.4747786,0.47639677,2.3233888,39,0.0,0.050872974103341524,0.0011789704408357656,0.002544529262086514,0.2267743796884016,0.4377199,2.3841858e-07
Országos Kórházi Főigazgatóság|Debreceni Egyetem,Issuer,15845883243|15329750409,7,-0.033412673,0.24754809,-0.659767,0.5623714,2.8260834,48,0.0,0.005372744441207349,0.0013060558709431728,0.002544529262086514,0.2206625491297024,0.40706444,1.1920929e-07
Tata Város Önkormányzata,Issuer,15729617211,6,0.0008055051,0.21134837,-0.5989654,0.5637203,2.3911512,25,0.0,0.016241661012806174,0.0011401317914234669,0.002544529262086514,0.22016806722689075,0.40850854,0.0
Szigetszentmiklós Város Önkormányzata,Issuer,15730916213,1,-0.00037414022,0.25355688,-0.6829864,0.58008283,2.8686717,35,0.002085193271782218,0.024619213439854532,0.001987928252469204,0.005089058524173028,0.21992165640738667,0.39927688,0.0
Bicske Város Önkormányzata,Issuer,15727048207,11,0.0033475298,0.3113071,-0.7602299,0.7370202,3.5222416,25,0.0,0.0018098859802956676,0.0013210811919950965,0.002544529262086514,0.17489986648865152,0.39525965,1.1920929e-07
Sárospataki Tankerületi Központ,Issuer,15835389205,8,-0.008964725,0.24138813,-0.5483641,0.67521036,2.7328777,16,0.07271215197391394,0.0054455216271258695,0.0021392819617716075,0.005089058524173028,0.24244293645897594,0.3214635,-5.9604645e-08
Szarvas Város Önkormányzata|Békésszentandrás Nagyközség Önkormányzata,Issuer,15725091204|15725541204,5,-0.02469755,0.19579758,-0.5023074,0.42171416,2.23275,36,0.0,0.033152482328318966,0.0011653312086282869,0.002544529262086514,0.24304267161410018,0.4306771,0.0
Nyíradony Város Önkormányzata,Issuer,15728575209,8,-0.0002471758,0.2295387,-0.5425501,0.52995265,2.5969353,16,0.0,0.005125362421533851,0.0012090151413058489,0.002544529262086514,0.2280905397562391,0.36854059,-2.9802322e-07
Debreceni Tankerületi Központ,Issuer,15835035209,7,-0.025864683,0.24052987,-0.58626336,0.5212177,2.7369728,48,0.0,0.005372744441207349,0.0013060558709431728,0.002544529262086514,0.2206625491297024,0.4095067,-1.1920929e-07
Nyergesújfalu Város Önkormányzata,Issuer,15729796211,6,-0.012187187,0.21315128,-0.526213,0.500358,2.4154701,25,0.0,0.016241661012806174,0.0011401317914234669,0.002544529262086514,0.22016806722689075,0.3963791,-5.9604645e-08
Szentendre Város Önkormányzat,Issuer,15731292213,1,0.018238597,0.21975878,-0.58470374,0.5345898,2.4948347,35,0.011383305681123303,0.07013024537810274,0.0027231254001650385,0.0076335877862595426,0.253058596265293,0.39266577,2.3841858e-07
Borsod-Abaúj-Zemplén Megyei Kormányhivatal,Issuer,15789271205,10,-0.0019585313,0.24655035,-0.5680692,0.6747803,2.789487,37,0.0,0.0030253825859485593,0.001276759530568018,0.002544529262086514,0.2167677881963596,0.38612866,1.1920929e-07
NFSI Nemzeti Fejlesztési és Stratégiai Intézet Nonprofit Kft.|Belügyminisztérium Országos Katasztrófavédelmi Főigazgatóság,Issuer,25118764241|15722720251,10,0.002359713,0.24674237,-0.5574012,0.81456137,2.791699,37,0.0,0.0030253825859485593,0.001276759530568018,0.002544529262086514,0.2167677881963596,0.38853934,2.3841858e-07
MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság,Issuer,10856417244,10,-0.0017971736,0.25759673,-0.54068345,0.7826286,2.9144452,37,0.0,0.0030253825859485593,0.001276759530568018,0.002544529262086514,0.2167677881963596,0.38871446,2.3841858e-07
Terézvárosi Vagyonkezelő Nonprofit Zrt.,Issuer,12098336242,9,-0.012577998,0.32845545,-0.8249823,0.80109197,3.718773,50,0.0,2.1897955183491293e-05,0.0013268139364092221,0.002544529262086514,0.13990744037023853,0.369084,0.0
Hernádkak Község Önkormányzata,Issuer,15735942205,9,-0.024438266,0.29403448,-0.89019823,0.75852466,3.3380904,50,0.0,0.0003201592055920191,0.0013109774803642359,0.002544529262086514,0.18741058655221746,0.36835593,-1.7881393e-07
Nyékládháza Város Önkormányzata,Issuer,15726023205,9,-0.012458224,0.29381636,-0.8613672,0.738151,3.3271394,50,0.02058017863634003,0.0003420571607755104,0.0022570807568749805,0.005089058524173028,0.19049927290353855,0.36407113,3.5762787e-07
Jászfényszaru Város Önkormányzata|Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,Issuer,15732877216|14605749244,3,-0.0047108023,0.2032343,-0.49561152,0.4806339,2.2999513,39,0.0,0.050872974103341524,0.0011789704408357656,0.002544529262086514,0.2267743796884016,0.45370057,-5.9604645e-08
KTI Közlekedéstudományi Intézet Nonprofit Kft.,Issuer,21925221243,10,0.02798992,0.3139021,-0.6166218,0.6608904,3.5654874,37,0.0,0.00032985650856923334,0.001343453284181169,0.002544529262086514,0.1673052362707535,0.36804044,-1.1920929e-07
Pomáz Város Önkormányzata,Issuer,15731058213,1,0.038906798,0.22362982,-0.4303018,0.56225383,2.5680878,35,0.005088954619382845,0.04974924566846621,0.001920277779720125,0.005089058524173028,0.24304267161410018,0.38423017,2.3841858e-07
Mosonszolnok község Önkormányzata,Issuer,15727969208,0,0.017330253,0.18271247,-0.3970432,0.49611858,2.0764334,34,0.0,0.04303675452422904,0.001141825007932422,0.002544529262086514,0.23774954627949182,0.4421036,1.1920929e-07
Balassagyarmati Tankerületi Központ,Issuer,15834986212,10,-0.010259872,0.25863287,-0.6152092,0.78880256,2.9283984,37,0.0,0.0030253825859485593,0.001276759530568018,0.002544529262086514,0.2167677881963596,0.39441657,0.0
Mezőkövesd Város Önkormányzata|Cserépfalu Község Önkormányzata|Bogács Község Önkormányzata|Bükkzsérc Község Önkormányzata,Issuer,15726470205|15348740205|15725802205|15348733205,9,-0.011194905,0.3343689,-0.7937821,0.7870315,3.785072,50,0.0,2.1897955183491293e-05,0.0013268139364092221,0.002544529262086514,0.13990744037023853,0.36778715,-1.1920929e-07
Tiszakécskei Lovasegyesület,Issuer,18347030103,2,-0.011947179,0.22886275,-0.67935365,0.5347707,2.592812,17,0.0,0.003669039094971444,0.0012658773224654884,0.002544529262086514,0.232132309509746,0.36714613,-2.3841858e-07
Hortobágyi Nemzeti Park Igazgatóság|Hortobágy Község Önkormányzata,Issuer,15323871209|15728647209,7,-0.022412676,0.2340798,-0.57286763,0.560136,2.6604223,48,0.0,0.005372744441207349,0.0013060558709431728,0.002544529262086514,0.2206625491297024,0.4136663,-2.9802322e-07
Budaörs Város Önkormányzata|BTG Budaörsi Települési Nonprofit Kft.,Issuer,15730105213|10639205213,4,0.007341563,0.2281438,-0.49819034,0.6896228,2.5824885,32,0.0,0.02038099970963652,0.0011835582803433908,0.002544529262086514,0.2160527762506872,0.4188858,0.0
"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.|Nyírpazony Nagyközség Önkormányzat",Issuer,12464780251|15732358215,9,-0.028849376,0.2896214,-0.89085144,0.6982523,3.2929082,50,0.0,0.0003201592055920191,0.0013109774803642359,0.002544529262086514,0.18741058655221746,0.3650249,1.1920929e-07
Tiszabábolna község Önkormányzata,Issuer,15439031105,9,-0.025933808,0.28108877,-0.91837543,0.7668433,3.1936631,50,0.0,0.0003201592055920191,0.0013109774803642359,0.002544529262086514,0.18741058655221746,0.37141007,0.0
Magyar Ökumenikus Segélyszervezet,Issuer,19662927143,8,-0.001118917,0.23062634,-0.48281047,0.49714577,2.6092699,16,0.0,0.005125362421533851,0.0012090151413058489,0.002544529262086514,0.2280905397562391,0.37288618,0.0
Mezőnagymihály Község Önkormányzata,Issuer,15545806205,9,-0.022590287,0.292021,-0.86319846,0.7888486,3.3137116,50,0.0,0.0003201592055920191,0.0013109774803642359,0.002544529262086514,0.18741058655221746,0.371812,-4.172325e-07
Vál Község Önkormányzat,Issuer,15727079107,1,0.0073874807,0.27076608,-0.7916582,0.593698,3.0645084,35,0.0,0.004238213730218013,0.0011850806320242904,0.002544529262086514,0.20268179473955647,0.39668217,-2.9802322e-07
"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.|Ajak Város Önkormányzata",Issuer,12464780251|15731883215,9,-0.028409807,0.2897412,-0.91554826,0.7643094,3.2937677,50,0.0,0.0003201592055920191,0.0013109774803642359,0.002544529262086514,0.18741058655221746,0.36880308,0.0
Kunsziget Község Önkormányzata,Issuer,15728207208,0,0.00928873,0.19824187,-0.5110557,0.5389,2.2453115,34,0.0,0.04303675452422904,0.001141825007932422,0.002544529262086514,0.23774954627949182,0.43556494,0.0
Mezőörs Község Önkormányzata,Issuer,15369873208,3,-0.0054957215,0.20307942,-0.51523525,0.43594214,2.2984226,39,0.0,0.050872974103341524,0.0011789704408357656,0.002544529262086514,0.2267743796884016,0.4448079,1.1920929e-07
Sopron-Fertő Turisztikai Fejlesztő Nonprofit Zrt.,Issuer,25891108208,6,-0.0028541656,0.22399724,-0.56231576,0.5447505,2.5344453,25,0.0,0.016241661012806174,0.0011401317914234669,0.002544529262086514,0.22016806722689075,0.399248,-2.9802322e-07
Környe Község Önkormányzata,Issuer,15729961211,0,0.005793385,0.19330531,-0.48157102,0.5778373,2.1879818,34,0.0024494872984163656,0.09390972862757056,0.0019400847888697106,0.005089058524173028,0.2524084778420039,0.4435134,0.0
Fejér Megyei Szent György Egyetemi Oktató Kórház,Issuer,15360025207,11,0.0018462394,0.30174175,-0.6456215,0.67269814,3.413882,25,0.0,0.0018098859802956676,0.0013210811919950965,0.002544529262086514,0.17489986648865152,0.3920995,1.1920929e-07
Szombathely Megyei Jogú Város Önkormányzata,Issuer,15733658218,6,-0.008594768,0.21140945,-0.55593914,0.5526427,2.3938007,25,0.0,0.016241661012806174,0.0011401317914234669,0.002544529262086514,0.22016806722689075,0.40859568,1.1920929e-07
NFSI Nemzeti Fejlesztési és Stratégiai Intézet Nonprofit Kft.,Issuer,25118764241,10,0.031068224,0.32928813,-0.69669384,0.7860787,3.7420146,37,0.0,0.00032985650856923334,0.001343453284181169,0.002544529262086514,0.1673052362707535,0.37989357,1.1920929e-07
Győri Szakképzési Centrum,Issuer,15831952208,0,0.011416966,0.19691855,-0.43618804,0.5788923,2.2316203,34,0.0,0.04303675452422904,0.001141825007932422,0.002544529262086514,0.23774954627949182,0.44442567,-1.7881393e-07
Székesfehérvár Városgondnoksága Kft.,Issuer,14823495207,11,-0.010903114,0.22796151,-0.6200105,0.41581154,2.5820382,25,0.03567871776623843,0.034962368308614634,0.002105701740724906,0.005089058524173028,0.2501591343093571,0.37253243,-5.9604645e-08
Budapest I. kerület Budavári Önkormányzat,Issuer,15735643241,4,-0.0017835256,0.23015912,-0.4951335,0.6579714,2.6040313,32,0.0,0.02038099970963652,0.0011835582803433908,0.002544529262086514,0.2160527762506872,0.4160538,1.1920929e-07
Cegléd Város Önkormányzata,Issuer,15731230213,3,-0.007529276,0.2039425,-0.47712284,0.4900957,2.308918,39,0.0,0.050872974103341524,0.0011789704408357656,0.002544529262086514,0.2267743796884016,0.4452939,-1.7881393e-07
Okány Község Önkormányzata,Issuer,15725307204,4,0.003567826,0.2283154,-0.5668348,0.6550853,2.583409,32,0.0,0.02038099970963652,0.0011835582803433908,0.002544529262086514,0.2160527762506872,0.4152157,-5.9604645e-08
Miskolci Egyetem,Issuer,15308809205,5,-0.025126483,0.18945813,-0.55609006,0.37455884,2.1622427,36,0.0,0.033152482328318966,0.0011653312086282869,0.002544529262086514,0.24304267161410018,0.43079743,-1.1920929e-07
Tabajd Község Önkormányzata,Issuer,15727574207,11,0.006878062,0.30053267,-0.7151999,0.6957707,3.4010293,25,0.0,0.0018098859802956676,0.0013210811919950965,0.002544529262086514,0.17489986648865152,0.39584467,-5.9604645e-08
Mátraalja Térségfejlesztő Nonprofit Kft,Issuer,25132395212,4,0.0002699364,0.24025221,-0.55660933,0.71175903,2.7181451,32,0.0,0.02038099970963652,0.0011835582803433908,0.002544529262086514,0.2160527762506872,0.41665417,1.1920929e-07
Mezőcsát Város Önkormányzata,Issuer,15725761205,9,-0.0077601504,0.3272643,-0.73912716,0.74860203,3.703614,50,0.0,2.1897955183491293e-05,0.0013268139364092221,0.002544529262086514,0.13990744037023853,0.36998397,1.1920929e-07
Miskolci Egyházmegye,Issuer,18404973105,10,0.0042681494,0.24213879,-0.5394872,0.787395,2.7399132,37,0.0,0.0030253825859485593,0.001276759530568018,0.002544529262086514,0.2167677881963596,0.39672512,-1.1920929e-07
Sümeg Város Önkormányzata,Issuer,15733964219,0,0.008148593,0.20318252,-0.47616437,0.5851187,2.3005955,34,0.0,0.04303675452422904,0.001141825007932422,0.002544529262086514,0.23774954627949182,0.4294,1.1920929e-07
Debreceni Vagyonkezelő Zártkörűen Működő Részvénytársaság,Issuer,11995340209,3,0.0001443259,0.20419025,-0.52385724,0.5199256,2.3101494,39,0.0,0.050872974103341524,0.0011789704408357656,0.002544529262086514,0.2267743796884016,0.44082478,-5.9604645e-08
Harsány Község Önkormányzata,Issuer,15725974205,9,-0.022245377,0.28629372,-0.8859456,0.7269595,3.2488067,50,0.0,0.0003201592055920191,0.0013109774803642359,0.002544529262086514,0.18741058655221746,0.37308007,0.0
Hajdúböszörményi Vagyonkezelő Zrt,Issuer,23572104209,7,-0.03433974,0.23246641,-0.6204009,0.511204,2.6585975,48,0.0,0.005372744441207349,0.0013060558709431728,0.002544529262086514,0.2206625491297024,0.4126421,1.1920929e-07
Budapest Főváros III. kerület Óbuda-Békásmegyer Önkormányzat,Issuer,15735667241,1,0.040977977,0.26291147,-0.59759945,0.6559263,3.0104167,35,0.0,0.0067124911442371735,0.00115916343168618,0.002544529262086514,0.19719016557952834,0.3986198,-1.1920929e-07
Mályi Község Önkormányzata,Issuer,15726016205,9,-0.022558933,0.28244752,-0.82431513,0.7531256,3.2057054,50,0.0,0.0003201592055920191,0.0013109774803642359,0.002544529262086514,0.18741058655221746,0.36700517,0.0
Hejőpapi Község Önkormányzata,Issuer,15735911205,9,-0.023833152,0.29207718,-0.9172117,0.76896286,3.3154588,50,0.0,0.0003201592055920191,0.0013109774803642359,0.002544529262086514,0.18741058655221746,0.37135428,1.1920929e-07
NFP Nemzeti Fejlesztési Programiroda Nonprofit Korlátolt Felelősségű Társaság|Salgó Vagyon Salgótarjáni Önkormányzati Vagyonkezelő és Távhőszolgáltató Kft.,Issuer,24290188241|11202749212,4,0.0032524187,0.23815471,-0.5835335,0.66441935,2.6946642,32,0.0,0.02038099970963652,0.0011835582803433908,0.002544529262086514,0.2160527762506872,0.42024773,1.1920929e-07
Városrehabilitáció18 Zrt.|Budapest Főváros XVIII. kerület Pestszentlőrinc-Pestszentimre Önkormányzata,Issuer,EKRSZ_28681326|EKRSZ_55307253,1,0.040740956,0.25212044,-0.5612093,0.6412314,2.8894188,35,0.0,0.0067124911442371735,0.00115916343168618,0.002544529262086514,0.19719016557952834,0.4001193,1.1920929e-07
Martonvásár Város Önkormányzata,Issuer,15727433207,1,0.008577362,0.27393752,-0.8692422,0.60678655,3.100768,35,0.0,0.004238213730218013,0.0011850806320242904,0.002544529262086514,0.20268179473955647,0.39197242,2.3841858e-07
Mezőkovácsháza Város Önkormányzata,Issuer,15725228204,5,-0.023754667,0.19664997,-0.54236394,0.38956594,2.241014,36,0.0,0.033152482328318966,0.0011653312086282869,0.002544529262086514,0.24304267161410018,0.42427722,-2.3841858e-07
Határok Nélküli Gyógyításért Nonprofit Kft.,Issuer,25831630215,8,0.0021071564,0.24063243,-0.54884297,0.6122126,2.7225494,16,0.0,0.005125362421533851,0.0012090151413058489,0.002544529262086514,0.2280905397562391,0.36649805,-2.3841858e-07
Fővárosi Csatornázási Művek Zrt.,Issuer,10893850244,4,-0.0010102848,0.23544812,-0.5061872,0.70037246,2.6638157,32,0.0,0.02038099970963652,0.0011835582803433908,0.002544529262086514,0.2160527762506872,0.413339,1.1920929e-07
Békés Megyei Hajnal István Szociális Szolgáltató Centrum,Issuer,15343226204,7,-0.02250562,0.2445462,-0.60829496,0.5705627,2.7784162,48,0.0,0.005372744441207349,0.0013060558709431728,0.002544529262086514,0.2206625491297024,0.41071337,-2.9802322e-07
Kistarcsa Város Önkormányzata,Issuer,15736125213,1,0.033548273,0.26091695,-0.5835582,0.6507038,2.9762397,35,0.0,0.0067124911442371735,0.00115916343168618,0.002544529262086514,0.19719016557952834,0.3913073,1.1920929e-07
NFSI Nemzeti Fejlesztési és Stratégiai Intézet Nonprofit Kft.|Miskolci Szakképzési Centrum,Issuer,25118764241|15832056205,9,-0.022394106,0.2814334,-0.817249,0.67077106,3.1941197,50,0.0,0.0003201592055920191,0.0013109774803642359,0.002544529262086514,0.18741058655221746,0.36955354,-3.5762787e-07
Körösújfalu Község Önkormányzata,Issuer,15344856204,5,-0.023771452,0.1912193,-0.5534088,0.38634333,2.180052,36,0.0,0.033152482328318966,0.0011653312086282869,0.002544529262086514,0.24304267161410018,0.41954166,0.0
Várgesztes Község Önkormányzata,Issuer,15730026111,5,-0.021469694,0.20601077,-0.59099513,0.41028777,2.343369,36,0.0,0.033152482328318966,0.0011653312086282869,0.002544529262086514,0.24304267161410018,0.42296278,0.0
Gerendás Község Önkormányzata,Issuer,15725462204,5,-0.019275967,0.19642735,-0.6060601,0.38326114,2.2329967,36,0.0,0.033152482328318966,0.0011653312086282869,0.002544529262086514,0.24304267161410018,0.42065692,0.0
Miskolc Megyei Jogú Város Önkormányzata,Issuer,15735605205,10,-0.009408754,0.22247711,-0.5240055,0.5801359,2.5192912,37,0.02217111460105378,0.05389835668929009,0.0020750193115053064,0.005089058524173028,0.2514395393474088,0.36497784,-1.1920929e-07
Bükkzsérc Község Önkormányzata,Issuer,15348733205,9,-0.026150998,0.29513577,-0.9327354,0.7656001,3.3521621,50,0.0,0.0003201592055920191,0.0013109774803642359,0.002544529262086514,0.18741058655221746,0.36764628,1.1920929e-07
Pázmánd Község Önkormányzata|Kápolnásnyék Község Önkormányzat,Issuer,15362993207|15364500207,11,0.0055095656,0.31239948,-0.7933706,0.73921585,3.5349462,25,0.0,0.0018098859802956676,0.0013210811919950965,0.002544529262086514,0.17489986648865152,0.39212927,-1.1920929e-07
Polgárdi Város Önkormányzat,Issuer,15727471207,11,0.011646279,0.290256,-0.63768625,0.7096924,3.286514,25,0.0,0.0018098859802956676,0.0013210811919950965,0.002544529262086514,0.17489986648865152,0.38963974,-5.9604645e-08
Piarista Rend Magyar Tartománya,Issuer,19024938241,10,0.0016258019,0.25652412,-0.59483445,0.7770187,2.902297,37,0.0,0.0030253825859485593,0.001276759530568018,0.002544529262086514,0.2167677881963596,0.39714268,1.1920929e-07
Balatonakarattya Község Önkormányzata,Issuer,15827014219,3,-0.005900033,0.21389899,-0.5393794,0.49770942,2.4209113,39,0.0,0.050872974103341524,0.0011789704408357656,0.002544529262086514,0.2267743796884016,0.4495303,-2.9802322e-07
Százhalombatta Város Önkormányzata,Issuer,15731285213,1,0.00930682,0.25823382,-0.7669494,0.62286824,2.923479,35,0.0,0.004238213730218013,0.0011850806320242904,0.002544529262086514,0.20268179473955647,0.39782304,-1.7881393e-07
Csopak község Önkormányzata,Issuer,15734051219,3,-0.0037732446,0.20774323,-0.5357651,0.4915766,2.3507338,39,0.0,0.050872974103341524,0.0011789704408357656,0.002544529262086514,0.2267743796884016,0.44320935,1.1920929e-07
Tiszakeszi Község Önkormányzata,Issuer,15725785205,9,-0.0076840296,0.33325332,-0.7784227,0.78102493,3.7713332,50,0.0,2.1897955183491293e-05,0.0013268139364092221,0.002544529262086514,0.13990744037023853,0.36038026,-3.5762787e-07
Debrecen-Nyíregyházi Egyházmegye,Issuer,18791271109,7,-0.020574648,0.23693584,-0.5656778,0.5232064,2.6907108,48,0.0,0.005372744441207349,0.0013060558709431728,0.002544529262086514,0.2206625491297024,0.40637568,-1.7881393e-07
Hejőbába Község Önkormányzata,Issuer,15725754205,9,-0.03257081,0.2780258,-0.90635014,0.6847126,3.1670141,50,0.0,0.0003201592055920191,0.0013109774803642359,0.002544529262086514,0.18741058655221746,0.374868,1.1920929e-07
"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.|Maroslele Községi Önkormányzat",Issuer,12464780251|15726858206,2,-0.009904059,0.2393266,-0.7055203,0.58093506,2.7099888,17,0.0,0.003669039094971444,0.0012658773224654884,0.002544529262086514,0.232132309509746,0.3554399,3.5762787e-07
Sümeg Város Önkormányzata|Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,Issuer,15733964219|14605749244,0,0.012964267,0.20329118,-0.4829549,0.4790346,2.304649,34,0.0,0.04303675452422904,0.001141825007932422,0.002544529262086514,0.23774954627949182,0.43300858,1.1920929e-07
Rajka Község Önkormányzata,Issuer,15727976208,6,-0.0033536116,0.21477078,-0.58139044,0.53205115,2.4301503,25,0.0,0.016241661012806174,0.0011401317914234669,0.002544529262086514,0.22016806722689075,0.40336716,-4.172325e-07
Kaposvár Megyei Jogú Város Önkormányzata|Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,Issuer,15731591214|14605749244,5,-0.020653429,0.19914676,-0.531947,0.36811233,2.2651727,36,0.0,0.033152482328318966,0.0011653312086282869,0.002544529262086514,0.24304267161410018,0.42875051,0.0
Fót Város Önkormányzata,Issuer,15731096213,4,0.0025823358,0.24409607,-0.5610918,0.6658214,2.7617862,32,0.0,0.02038099970963652,0.0011835582803433908,0.002544529262086514,0.2160527762506872,0.41539735,1.1920929e-07
Érd Megyei Jogú Város Önkormányzata,Issuer,15731254213,1,0.016946472,0.2633956,-0.7278802,0.58477515,2.9861426,35,0.0,0.004238213730218013,0.0011850806320242904,0.002544529262086514,0.20268179473955647,0.38873687,-1.7881393e-07
Budapest Főváros XIII. Kerületi Önkormányzat,Issuer,15735760241,10,-0.0059414995,0.24515083,-0.6399984,0.6737409,2.7743795,37,0.0,0.0030253825859485593,0.001276759530568018,0.002544529262086514,0.2167677881963596,0.39302126,1.1920929e-07
